item,task,worker,tstart,tproc
73,43,5,19717.800000,10.800000
74,33,1,19717.800000,25.200000
73,44,5,19728.600000,82.800000
76,10,6,19729.800000,36.600000
71,55,3,19731.600000,66.000000
74,34,1,19743.000000,18.000000
75,6,2,19755.600000,55.200000
74,35,1,19761.000000,18.000000
76,26,6,19766.400000,31.200000
77,15,4,19767.600000,6.000000
78,13,4,19773.600000,94.800000
74,36,1,19779.000000,21.000000
76,14,3,19797.600000,14.400000
77,5,6,19797.600000,87.600000
74,37,1,19800.000000,57.600000
72,47,0,19810.200000,80.400000
75,27,2,19810.800000,60.000000
73,45,5,19811.400000,100.800000
76,17,3,19812.000000,12.000000
76,18,3,19824.000000,21.000000
76,15,3,19845.000000,6.000000
79,16,3,19851.000000,18.000000
80,1,1,19857.600000,15.600000
74,38,4,19868.400000,22.800000
78,2,3,19869.000000,16.800000
75,28,2,19870.800000,43.800000
79,7,1,19873.200000,16.800000
76,19,6,19885.200000,18.600000
77,25,3,19885.800000,29.400000
78,14,1,19890.000000,14.400000
72,48,0,19890.600000,72.000000
74,39,4,19891.200000,7.200000
74,40,4,19898.400000,25.800000
76,27,6,19903.800000,60.000000
78,3,1,19904.400000,42.600000
79,8,5,19912.200000,35.400000
73,46,2,19914.600000,97.800000
75,10,3,19915.200000,36.600000
74,41,4,19924.200000,9.600000
74,42,4,19933.800000,21.000000
77,6,1,19947.000000,55.200000
78,24,5,19947.600000,14.400000
79,11,3,19951.800000,31.200000
74,43,4,19954.800000,10.800000
75,29,5,19962.000000,14.400000
72,49,0,19962.600000,6.000000
76,28,6,19963.800000,43.800000
74,44,4,19965.600000,82.800000
72,50,0,19968.600000,3.600000
72,51,0,19972.200000,3.600000
72,52,0,19975.800000,37.800000
78,25,5,19976.400000,29.400000
79,12,3,19983.000000,30.600000
77,10,1,20002.200000,36.600000
78,26,5,20005.800000,31.200000
75,30,6,20007.600000,25.200000
73,47,2,20012.400000,80.400000
72,53,3,20013.600000,10.800000
76,29,0,20013.600000,14.400000
72,54,3,20024.400000,51.000000
76,20,0,20028.000000,8.400000
75,31,6,20032.800000,15.000000
76,21,0,20036.400000,18.000000
78,4,5,20037.000000,91.200000
77,26,1,20038.800000,31.200000
75,32,6,20047.800000,30.000000
79,2,4,20048.400000,16.800000
74,45,0,20054.400000,100.800000
76,22,4,20065.200000,18.000000
77,17,1,20070.000000,12.000000
72,55,3,20075.400000,66.000000
79,13,6,20077.800000,94.800000
77,18,1,20082.000000,21.000000
76,23,4,20083.200000,18.000000
73,48,2,20092.800000,72.000000
80,16,4,20101.200000,18.000000
81,1,1,20103.000000,15.600000
81,7,1,20118.600000,16.800000
80,7,4,20119.200000,16.800000
76,30,5,20128.200000,25.200000
78,17,1,20135.400000,12.000000
80,8,4,20136.000000,35.400000
75,33,3,20141.400000,25.200000
78,18,1,20147.400000,21.000000
76,31,5,20153.400000,15.000000
77,19,0,20155.200000,18.600000
73,49,2,20164.800000,6.000000
75,34,3,20166.600000,18.000000
74,46,5,20168.400000,97.800000
78,5,1,20168.400000,87.600000
73,50,2,20170.800000,3.600000
80,11,4,20171.400000,31.200000
76,32,6,20172.600000,30.000000
77,20,0,20173.800000,8.400000
73,51,2,20174.400000,3.600000
73,52,2,20178.000000,37.800000
77,21,0,20182.200000,18.000000
75,35,3,20184.600000,18.000000
77,22,0,20200.200000,18.000000
75,36,3,20202.600000,21.000000
76,33,4,20202.600000,25.200000
79,3,6,20202.600000,42.600000
73,53,2,20215.800000,10.800000
77,27,0,20218.200000,60.000000
75,37,3,20223.600000,57.600000
73,54,2,20226.600000,51.000000
76,34,4,20227.800000,18.000000
79,9,6,20245.200000,21.600000
76,35,4,20245.800000,18.000000
78,6,1,20256.000000,55.200000
76,36,4,20263.800000,21.000000
74,47,5,20266.200000,80.400000
79,4,6,20266.800000,91.200000
73,55,2,20277.600000,66.000000
77,28,0,20278.200000,43.800000
80,12,3,20281.200000,30.600000
76,37,4,20284.800000,57.600000
78,10,1,20311.200000,36.600000
80,9,3,20311.800000,21.600000
75,38,0,20322.000000,22.800000
77,23,3,20333.400000,18.000000
80,2,4,20342.400000,16.800000
81,8,2,20343.600000,35.400000
75,39,0,20344.800000,7.200000
74,48,5,20346.600000,72.000000
76,38,1,20347.800000,22.800000
77,29,3,20351.400000,14.400000
75,40,0,20352.000000,25.800000
78,27,6,20358.000000,60.000000
79,5,4,20359.200000,87.600000
80,3,3,20365.800000,42.600000
76,39,1,20370.600000,7.200000
75,41,1,20377.800000,9.600000
76,40,0,20377.800000,25.800000
77,30,2,20379.000000,25.200000
75,42,1,20387.400000,21.000000
76,41,0,20403.600000,9.600000
77,31,2,20404.200000,15.000000
75,43,3,20408.400000,10.800000
80,24,1,20408.400000,14.400000
76,42,0,20413.200000,21.000000
78,28,6,20418.000000,43.800000
74,49,5,20418.600000,6.000000
75,44,3,20419.200000,82.800000
77,32,2,20419.200000,30.000000
80,25,1,20422.800000,29.400000
74,50,5,20424.600000,3.600000
74,51,5,20428.200000,3.600000
74,52,5,20431.800000,37.800000
76,43,0,20434.200000,10.800000
76,44,0,20445.000000,82.800000
79,6,4,20446.800000,55.200000
77,33,2,20449.200000,25.200000
80,13,1,20452.200000,94.800000
78,19,6,20461.800000,18.600000
74,53,5,20469.600000,10.800000
77,34,2,20474.400000,18.000000
74,54,5,20480.400000,51.000000
78,29,6,20480.400000,14.400000
81,11,2,20492.400000,31.200000
77,35,6,20494.800000,18.000000
75,45,3,20502.000000,100.800000
78,20,4,20502.000000,8.400000
78,21,4,20510.400000,18.000000
77,36,6,20512.800000,21.000000
79,10,2,20523.600000,36.600000
76,45,0,20527.800000,100.800000
78,22,4,20528.400000,18.000000
74,55,5,20531.400000,66.000000
77,37,6,20533.800000,57.600000
78,23,4,20546.400000,18.000000
80,4,1,20547.000000,91.200000
79,24,2,20560.200000,14.400000
78,30,4,20564.400000,25.200000
79,25,2,20574.600000,29.400000
78,31,4,20589.600000,15.000000
81,12,6,20591.400000,30.600000
82,11,5,20597.400000,31.200000
83,11,3,20602.800000,31.200000
79,14,2,20604.000000,14.400000
75,46,4,20604.600000,97.800000
78,15,2,20618.400000,6.000000
79,17,6,20622.000000,12.000000
81,2,2,20624.400000,16.800000
82,12,5,20628.600000,30.600000
84,11,0,20628.600000,31.200000
79,26,3,20634.000000,31.200000
83,12,6,20634.000000,30.600000
76,46,1,20638.200000,97.800000
80,5,2,20641.200000,87.600000
81,16,5,20659.200000,18.000000
82,1,0,20659.800000,15.600000
84,12,6,20664.600000,30.600000
79,18,3,20665.200000,21.000000
82,7,0,20675.400000,16.800000
81,3,5,20677.200000,42.600000
79,19,3,20686.200000,18.600000
82,8,0,20692.200000,35.400000
83,16,6,20695.200000,18.000000
77,38,4,20702.400000,22.800000
75,47,3,20704.800000,80.400000
79,20,6,20713.200000,8.400000
81,9,5,20719.800000,21.600000
79,15,6,20721.600000,6.000000
77,39,4,20725.200000,7.200000
78,32,6,20727.600000,30.000000
82,16,0,20727.600000,18.000000
79,21,2,20728.800000,18.000000
77,40,4,20732.400000,25.800000
80,14,1,20736.000000,14.400000
76,47,5,20741.400000,80.400000
81,13,0,20745.600000,94.800000
79,22,2,20746.800000,18.000000
80,6,1,20750.400000,55.200000
82,13,6,20757.600000,94.800000
77,41,4,20758.200000,9.600000
79,23,2,20764.800000,18.000000
77,42,4,20767.800000,21.000000
83,1,2,20782.800000,15.600000
75,48,3,20785.200000,72.000000
77,43,4,20788.800000,10.800000
83,7,2,20798.400000,16.800000
77,44,4,20799.600000,82.800000
78,33,1,20805.600000,25.200000
80,10,2,20815.200000,36.600000
76,48,5,20821.800000,72.000000
78,34,1,20830.800000,18.000000
79,27,0,20840.400000,60.000000
78,35,1,20848.800000,18.000000
80,26,2,20851.800000,31.200000
81,4,6,20852.400000,91.200000
75,49,3,20857.200000,6.000000
75,50,3,20863.200000,3.600000
75,51,3,20866.800000,3.600000
78,36,1,20866.800000,21.000000
75,52,3,20870.400000,37.800000
77,45,4,20882.400000,100.800000
80,17,2,20883.000000,12.000000
78,37,1,20887.800000,57.600000
76,49,5,20893.800000,6.000000
80,18,2,20895.000000,21.000000
76,50,5,20899.800000,3.600000
79,28,0,20900.400000,43.800000
76,51,5,20903.400000,3.600000
82,9,5,20907.000000,21.600000
75,53,3,20908.200000,10.800000
80,19,2,20916.000000,18.600000
75,54,3,20919.000000,51.000000
82,2,5,20928.600000,16.800000
80,20,2,20934.600000,8.400000
80,21,2,20943.000000,18.000000
81,5,6,20943.600000,87.600000
79,29,0,20944.200000,14.400000
78,38,5,20945.400000,22.800000
82,14,1,20945.400000,14.400000
79,30,0,20958.600000,25.200000
82,24,1,20959.800000,14.400000
80,22,2,20961.000000,18.000000
78,39,5,20968.200000,7.200000
75,55,3,20970.000000,66.000000
76,52,1,20974.200000,37.800000
78,40,5,20975.400000,25.800000
80,27,2,20979.000000,60.000000
82,3,4,20983.200000,42.600000
77,46,0,20983.800000,97.800000
78,41,5,21001.200000,9.600000
78,42,5,21010.800000,21.000000
76,53,1,21012.000000,10.800000
76,54,1,21022.800000,51.000000
82,25,4,21025.800000,29.400000
81,6,6,21031.200000,55.200000
78,43,5,21031.800000,10.800000
83,8,3,21036.000000,35.400000
79,31,2,21039.000000,15.000000
78,44,5,21042.600000,82.800000
79,32,2,21054.000000,30.000000
80,23,4,21055.200000,18.000000
82,26,3,21071.400000,31.200000
80,15,4,21073.200000,6.000000
76,55,1,21073.800000,66.000000
83,2,4,21079.200000,16.800000
80,28,0,21081.600000,43.800000
84,13,2,21084.000000,94.800000
77,47,6,21086.400000,80.400000
81,10,4,21096.000000,36.600000
79,33,3,21102.600000,25.200000
80,29,5,21125.400000,14.400000
82,4,0,21125.400000,91.200000
78,45,3,21127.800000,100.800000
79,34,4,21132.600000,18.000000
81,24,5,21139.800000,14.400000
83,3,1,21139.800000,42.600000
85,1,4,21150.600000,15.600000
79,35,5,21154.200000,18.000000
81,14,4,21166.200000,14.400000
77,48,6,21166.800000,72.000000
79,36,5,21172.200000,21.000000
80,30,2,21178.800000,25.200000
81,25,4,21180.600000,29.400000
83,9,1,21182.400000,21.600000
79,37,5,21193.200000,57.600000
80,31,1,21204.000000,15.000000
84,1,2,21204.000000,15.600000
81,26,4,21210.000000,31.200000
82,27,0,21216.600000,60.000000
80,32,1,21219.000000,30.000000
83,24,2,21219.600000,14.400000
84,7,3,21228.600000,16.800000
83,25,2,21234.000000,29.400000
77,49,6,21238.800000,6.000000
81,15,4,21241.200000,6.000000
77,50,6,21244.800000,3.600000
84,8,3,21245.400000,35.400000
85,11,4,21247.200000,31.200000
77,51,6,21248.400000,3.600000
78,46,1,21249.000000,97.800000
80,33,5,21250.800000,25.200000
77,52,6,21252.000000,37.800000
81,17,2,21263.400000,12.000000
81,18,2,21275.400000,21.000000
80,34,5,21276.000000,18.000000
79,38,0,21276.600000,22.800000
82,5,4,21278.400000,87.600000
83,26,3,21280.800000,31.200000
77,53,6,21289.800000,10.800000
80,35,5,21294.000000,18.000000
81,19,2,21296.400000,18.600000
79,39,0,21299.400000,7.200000
77,54,6,21300.600000,51.000000
79,40,0,21306.600000,25.800000
80,36,3,21312.000000,21.000000
83,13,5,21312.000000,94.800000
81,20,2,21315.000000,8.400000
81,21,2,21323.400000,18.000000
79,41,0,21332.400000,9.600000
80,37,3,21333.000000,57.600000
81,22,2,21341.400000,18.000000
79,42,0,21342.000000,21.000000
78,47,1,21346.800000,80.400000
77,55,6,21351.600000,66.000000
81,27,2,21359.400000,60.000000
79,43,0,21363.000000,10.800000
82,6,4,21366.000000,55.200000
79,44,0,21373.800000,82.800000
84,16,3,21390.600000,18.000000
80,38,5,21406.800000,22.800000
83,14,3,21408.600000,14.400000
84,9,6,21417.600000,21.600000
81,28,2,21419.400000,43.800000
82,10,4,21421.200000,36.600000
83,17,3,21423.000000,12.000000
78,48,1,21427.200000,72.000000
80,39,5,21429.600000,7.200000
83,4,3,21435.000000,91.200000
80,40,5,21436.800000,25.800000
84,2,6,21439.200000,16.800000
84,3,6,21456.000000,42.600000
79,45,0,21456.600000,100.800000
82,17,4,21457.800000,12.000000
80,41,5,21462.600000,9.600000
81,23,2,21463.200000,18.000000
82,28,4,21469.800000,43.800000
80,42,5,21472.200000,21.000000
81,29,2,21481.200000,14.400000
80,43,5,21493.200000,10.800000
85,12,2,21495.600000,30.600000
84,24,6,21498.600000,14.400000
78,49,1,21499.200000,6.000000
80,44,5,21504.000000,82.800000
78,50,1,21505.200000,3.600000
78,51,1,21508.800000,3.600000
78,52,1,21512.400000,37.800000
84,25,6,21513.000000,29.400000
81,30,4,21513.600000,25.200000
82,18,3,21526.200000,21.000000
83,5,2,21526.200000,87.600000
81,31,4,21538.800000,15.000000
84,4,6,21542.400000,91.200000
82,19,3,21547.200000,18.600000
78,53,1,21550.200000,10.800000
81,32,4,21553.800000,30.000000
85,16,0,21557.400000,18.000000
78,54,1,21561.000000,51.000000
82,20,3,21565.800000,8.400000
82,21,3,21574.200000,18.000000
85,7,0,21575.400000,16.800000
79,46,4,21583.800000,97.800000
80,45,5,21586.800000,100.800000
81,33,3,21592.200000,25.200000
82,22,0,21592.200000,18.000000
82,23,0,21610.200000,18.000000
85,8,1,21612.000000,35.400000
78,55,2,21613.800000,66.000000
81,34,3,21617.400000,18.000000
82,29,0,21628.200000,14.400000
83,27,6,21633.600000,60.000000
84,5,3,21635.400000,87.600000
81,35,0,21642.600000,18.000000
82,15,1,21647.400000,6.000000
85,2,1,21653.400000,16.800000
81,36,0,21660.600000,21.000000
85,24,1,21670.200000,14.400000
86,11,2,21679.800000,31.200000
81,37,4,21681.600000,57.600000
82,30,0,21681.600000,25.200000
85,25,1,21684.600000,29.400000
79,47,5,21687.600000,80.400000
80,46,6,21693.600000,97.800000
82,31,0,21706.800000,15.000000
83,6,2,21711.000000,55.200000
85,17,1,21714.000000,12.000000
82,32,0,21721.800000,30.000000
84,6,3,21723.000000,55.200000
85,18,1,21726.000000,21.000000
86,12,4,21739.200000,30.600000
87,16,1,21747.000000,18.000000
81,38,0,21751.800000,22.800000
87,1,1,21765.000000,15.600000
82,33,2,21766.200000,25.200000
79,48,5,21768.000000,72.000000
83,10,4,21769.800000,36.600000
81,39,0,21774.600000,7.200000
84,10,3,21778.200000,36.600000
85,13,1,21780.600000,94.800000
81,40,0,21781.800000,25.800000
80,47,6,21791.400000,80.400000
82,34,2,21791.400000,18.000000
83,28,4,21806.400000,43.800000
81,41,0,21807.600000,9.600000
82,35,2,21809.400000,18.000000
84,26,3,21814.800000,31.200000
81,42,0,21817.200000,21.000000
82,36,2,21827.400000,21.000000
81,43,0,21838.200000,10.800000
79,49,5,21840.000000,6.000000
79,50,3,21846.000000,3.600000
84,14,5,21846.000000,14.400000
82,37,2,21848.400000,57.600000
81,44,0,21849.000000,82.800000
79,51,3,21849.600000,3.600000
83,18,4,21850.200000,21.000000
79,52,3,21853.200000,37.800000
84,27,5,21860.400000,60.000000
83,19,4,21871.200000,18.600000
80,48,6,21871.800000,72.000000
85,3,1,21875.400000,42.600000
83,29,4,21889.800000,14.400000
79,53,3,21891.000000,10.800000
79,54,3,21901.800000,51.000000
83,20,4,21904.200000,8.400000
82,38,2,21906.000000,22.800000
83,21,4,21912.600000,18.000000
85,26,1,21918.000000,31.200000
84,28,5,21920.400000,43.800000
82,39,2,21928.800000,7.200000
83,22,4,21930.600000,18.000000
81,45,0,21931.800000,100.800000
82,40,2,21936.000000,25.800000
80,49,6,21943.800000,6.000000
83,23,4,21948.600000,18.000000
85,4,1,21949.200000,91.200000
80,50,6,21949.800000,3.600000
79,55,3,21952.800000,66.000000
80,51,6,21953.400000,3.600000
80,52,6,21957.000000,37.800000
82,41,2,21961.800000,9.600000
84,29,5,21964.200000,14.400000
83,30,4,21966.600000,25.200000
82,42,2,21971.400000,21.000000
84,17,5,21978.600000,12.000000
84,18,5,21990.600000,21.000000
83,31,4,21991.800000,15.000000
82,43,2,21992.400000,10.800000
80,53,6,21994.800000,10.800000
82,44,2,22003.200000,82.800000
80,54,6,22005.600000,51.000000
83,32,4,22006.800000,30.000000
84,19,5,22011.600000,18.600000
86,16,3,22018.800000,18.000000
84,20,5,22030.200000,8.400000
87,11,0,22032.600000,31.200000
81,46,3,22036.800000,97.800000
83,33,4,22036.800000,25.200000
84,21,5,22038.600000,18.000000
85,27,1,22040.400000,60.000000
80,55,5,22056.600000,66.000000
84,22,6,22056.600000,18.000000
83,34,4,22062.000000,18.000000
86,1,0,22063.800000,15.600000
84,23,6,22074.600000,18.000000
86,7,0,22079.400000,16.800000
83,35,4,22080.000000,18.000000
82,45,2,22086.000000,100.800000
84,15,6,22092.600000,6.000000
86,8,0,22096.200000,35.400000
83,15,4,22098.000000,6.000000
87,12,6,22098.600000,30.600000
84,30,1,22100.400000,25.200000
83,36,4,22104.000000,21.000000
85,5,5,22122.600000,87.600000
83,37,4,22125.000000,57.600000
84,31,1,22125.600000,15.000000
87,7,6,22129.200000,16.800000
86,9,0,22131.600000,21.600000
88,16,3,22134.600000,18.000000
84,32,1,22140.600000,30.000000
87,13,6,22146.000000,94.800000
88,1,3,22152.600000,15.600000
81,47,0,22153.200000,80.400000
86,2,3,22168.200000,16.800000
88,7,1,22170.600000,16.800000
83,38,4,22182.600000,22.800000
86,24,3,22185.000000,14.400000
84,33,2,22186.800000,25.200000
88,8,1,22187.400000,35.400000
86,25,3,22199.400000,29.400000
82,46,4,22205.400000,97.800000
83,39,5,22210.200000,7.200000
84,34,2,22212.000000,18.000000
83,40,5,22217.400000,25.800000
85,6,1,22222.800000,55.200000
86,3,3,22228.800000,42.600000
84,35,2,22230.000000,18.000000
81,48,0,22233.600000,72.000000
87,8,6,22240.800000,35.400000
83,41,5,22243.200000,9.600000
84,36,2,22248.000000,21.000000
83,42,5,22252.800000,21.000000
84,37,2,22269.000000,57.600000
86,13,3,22271.400000,94.800000
83,43,5,22273.800000,10.800000
87,9,6,22276.200000,21.600000
85,9,1,22278.000000,21.600000
83,44,5,22284.600000,82.800000
87,2,6,22297.800000,16.800000
85,10,1,22299.600000,36.600000
82,47,4,22303.200000,80.400000
81,49,0,22305.600000,6.000000
81,50,0,22311.600000,3.600000
87,3,6,22314.600000,42.600000
81,51,0,22315.200000,3.600000
81,52,0,22318.800000,37.800000
84,38,2,22326.600000,22.800000
85,19,1,22336.200000,18.600000
84,39,2,22349.400000,7.200000
85,28,1,22354.800000,43.800000
81,53,0,22356.600000,10.800000
84,40,2,22356.600000,25.800000
87,24,6,22357.200000,14.400000
86,4,3,22366.200000,91.200000
81,54,5,22367.400000,51.000000
83,45,0,22367.400000,100.800000
87,25,6,22371.600000,29.400000
84,41,2,22382.400000,9.600000
82,48,4,22383.600000,72.000000
84,42,2,22392.000000,21.000000
85,14,1,22398.600000,14.400000
87,4,6,22401.000000,91.200000
84,43,1,22413.000000,10.800000
85,29,2,22413.000000,14.400000
81,55,5,22418.400000,66.000000
84,44,1,22423.800000,82.800000
85,20,2,22427.400000,8.400000
85,15,2,22435.800000,6.000000
88,2,2,22441.800000,16.800000
82,49,4,22455.600000,6.000000
86,14,3,22457.400000,14.400000
88,24,2,22458.600000,14.400000
82,50,4,22461.600000,3.600000
82,51,4,22465.200000,3.600000
83,46,0,22468.200000,97.800000
82,52,4,22468.800000,37.800000
85,21,3,22471.800000,18.000000
86,5,2,22473.000000,87.600000
88,3,5,22484.400000,42.600000
85,22,3,22489.800000,18.000000
87,5,6,22492.200000,87.600000
82,53,4,22506.600000,10.800000
89,16,1,22506.600000,18.000000
85,23,3,22507.800000,18.000000
82,54,4,22517.400000,51.000000
89,1,1,22524.600000,15.600000
85,30,3,22525.800000,25.200000
84,45,5,22527.000000,100.800000
88,25,1,22540.200000,29.400000
85,31,3,22551.000000,15.000000
86,6,2,22560.600000,55.200000
85,32,3,22566.000000,30.000000
89,7,0,22566.000000,16.800000
90,1,4,22568.400000,15.600000
88,4,1,22569.600000,91.200000
82,55,6,22579.800000,66.000000
87,14,0,22582.800000,14.400000
89,8,4,22584.000000,35.400000
90,16,3,22596.000000,18.000000
87,15,0,22597.200000,6.000000
91,1,0,22603.200000,15.600000
87,17,3,22614.000000,12.000000
83,47,2,22615.800000,80.400000
86,10,0,22618.800000,36.600000
89,2,4,22619.400000,16.800000
87,18,3,22626.000000,21.000000
84,46,5,22627.800000,97.800000
85,33,4,22636.200000,25.200000
89,3,6,22645.800000,42.600000
90,7,3,22647.000000,16.800000
86,17,0,22655.400000,12.000000
91,7,1,22660.800000,16.800000
85,34,4,22661.400000,18.000000
87,6,3,22663.800000,55.200000
86,18,0,22667.400000,21.000000
88,17,1,22677.600000,12.000000
90,8,4,22679.400000,35.400000
86,26,6,22688.400000,31.200000
89,4,0,22688.400000,91.200000
85,35,1,22689.600000,18.000000
83,48,2,22696.200000,72.000000
85,36,1,22707.600000,21.000000
88,18,4,22714.800000,21.000000
87,10,3,22719.000000,36.600000
86,19,6,22719.600000,18.600000
84,47,5,22725.600000,80.400000
85,37,1,22728.600000,57.600000
90,2,4,22735.800000,16.800000
86,27,6,22738.200000,60.000000
88,5,4,22752.600000,87.600000
90,24,3,22755.600000,14.400000
83,49,2,22768.200000,6.000000
90,25,3,22770.000000,29.400000
83,50,2,22774.200000,3.600000
83,51,2,22777.800000,3.600000
87,26,0,22779.600000,31.200000
83,52,2,22781.400000,37.800000
85,38,1,22786.200000,22.800000
86,28,6,22798.200000,43.800000
89,24,3,22799.400000,14.400000
84,48,5,22806.000000,72.000000
85,39,1,22809.000000,7.200000
87,27,0,22810.800000,60.000000
89,5,3,22813.800000,87.600000
85,40,1,22816.200000,25.800000
83,53,2,22819.200000,10.800000
83,54,2,22830.000000,51.000000
